title,description,reviews,ratings
"Lloyd 1.2 Ton 3 Star Split Inverter AC  - White  (GLS15I3FWSEV, Copper Condenser)","When you install the Lloyd GLS15I3FWSEV 1.2 ton Split Inverter Air Conditioner in your room, you can experience effective cooling. It boasts five-in-one cooling modes, which you can set as per the ambient temperature, the heat load, and the number of people in the room for a uniform cooling experience. Additionally, this AC features Air Cooled Electric Control Box technology, which effectively cools down the electric components of the outdoor unit, thus providing non-stop and uniform cooling even at temperatures up to 52°C. Moreover, having a large indoor unit and a wide outlet, this AC spreads cool air across the room, keeping everyone cool.",Once you buy the product you are finished. You can't install it on your own. The serviced person won't attend your call. Very poor service. No matter howuch you complain no effect. Won't buy ac online ever again.READ MORE,1
"Lloyd 1.2 Ton 3 Star Split Inverter AC  - White  (GLS15I3FWSEV, Copper Condenser)","When you install the Lloyd GLS15I3FWSEV 1.2 ton Split Inverter Air Conditioner in your room, you can experience effective cooling. It boasts five-in-one cooling modes, which you can set as per the ambient temperature, the heat load, and the number of people in the room for a uniform cooling experience. Additionally, this AC features Air Cooled Electric Control Box technology, which effectively cools down the electric components of the outdoor unit, thus providing non-stop and uniform cooling even at temperatures up to 52°C. Moreover, having a large indoor unit and a wide outlet, this AC spreads cool air across the room, keeping everyone cool.",Good to get lloyd ACREAD MORE,4
"Lloyd 1.2 Ton 3 Star Split Inverter AC  - White  (GLS15I3FWSEV, Copper Condenser)","When you install the Lloyd GLS15I3FWSEV 1.2 ton Split Inverter Air Conditioner in your room, you can experience effective cooling. It boasts five-in-one cooling modes, which you can set as per the ambient temperature, the heat load, and the number of people in the room for a uniform cooling experience. Additionally, this AC features Air Cooled Electric Control Box technology, which effectively cools down the electric components of the outdoor unit, thus providing non-stop and uniform cooling even at temperatures up to 52°C. Moreover, having a large indoor unit and a wide outlet, this AC spreads cool air across the room, keeping everyone cool.",Best priceREAD MORE,5
"Lloyd 1.2 Ton 3 Star Split Inverter AC  - White  (GLS15I3FWSEV, Copper Condenser)","When you install the Lloyd GLS15I3FWSEV 1.2 ton Split Inverter Air Conditioner in your room, you can experience effective cooling. It boasts five-in-one cooling modes, which you can set as per the ambient temperature, the heat load, and the number of people in the room for a uniform cooling experience. Additionally, this AC features Air Cooled Electric Control Box technology, which effectively cools down the electric components of the outdoor unit, thus providing non-stop and uniform cooling even at temperatures up to 52°C. Moreover, having a large indoor unit and a wide outlet, this AC spreads cool air across the room, keeping everyone cool.",Good .. worth it..READ MORE,4
"Lloyd 1.2 Ton 3 Star Split Inverter AC  - White  (GLS15I3FWSEV, Copper Condenser)","When you install the Lloyd GLS15I3FWSEV 1.2 ton Split Inverter Air Conditioner in your room, you can experience effective cooling. It boasts five-in-one cooling modes, which you can set as per the ambient temperature, the heat load, and the number of people in the room for a uniform cooling experience. Additionally, this AC features Air Cooled Electric Control Box technology, which effectively cools down the electric components of the outdoor unit, thus providing non-stop and uniform cooling even at temperatures up to 52°C. Moreover, having a large indoor unit and a wide outlet, this AC spreads cool air across the room, keeping everyone cool.",The product is very good.READ MORE,5
"Lloyd 1.2 Ton 3 Star Split Inverter AC  - White  (GLS15I3FWSEV, Copper Condenser)","When you install the Lloyd GLS15I3FWSEV 1.2 ton Split Inverter Air Conditioner in your room, you can experience effective cooling. It boasts five-in-one cooling modes, which you can set as per the ambient temperature, the heat load, and the number of people in the room for a uniform cooling experience. Additionally, this AC features Air Cooled Electric Control Box technology, which effectively cools down the electric components of the outdoor unit, thus providing non-stop and uniform cooling even at temperatures up to 52°C. Moreover, having a large indoor unit and a wide outlet, this AC spreads cool air across the room, keeping everyone cool.",Value for money. Effective cooling.READ MORE,5
"Lloyd 1.2 Ton 3 Star Split Inverter AC  - White  (GLS15I3FWSEV, Copper Condenser)","When you install the Lloyd GLS15I3FWSEV 1.2 ton Split Inverter Air Conditioner in your room, you can experience effective cooling. It boasts five-in-one cooling modes, which you can set as per the ambient temperature, the heat load, and the number of people in the room for a uniform cooling experience. Additionally, this AC features Air Cooled Electric Control Box technology, which effectively cools down the electric components of the outdoor unit, thus providing non-stop and uniform cooling even at temperatures up to 52°C. Moreover, having a large indoor unit and a wide outlet, this AC spreads cool air across the room, keeping everyone cool.",do not likeREAD MORE,3
"Lloyd 1.2 Ton 3 Star Split Inverter AC  - White  (GLS15I3FWSEV, Copper Condenser)","When you install the Lloyd GLS15I3FWSEV 1.2 ton Split Inverter Air Conditioner in your room, you can experience effective cooling. It boasts five-in-one cooling modes, which you can set as per the ambient temperature, the heat load, and the number of people in the room for a uniform cooling experience. Additionally, this AC features Air Cooled Electric Control Box technology, which effectively cools down the electric components of the outdoor unit, thus providing non-stop and uniform cooling even at temperatures up to 52°C. Moreover, having a large indoor unit and a wide outlet, this AC spreads cool air across the room, keeping everyone cool.","Overall highly satisfied with the cooling of AC, with minimal noise and cools room within 10-15 minutes. Product delivery was quick and installation was done promptly..Thanks Flipkart and Lloyd. 👍READ MORE",5
"Lloyd 1.2 Ton 3 Star Split Inverter AC  - White  (GLS15I3FWSEV, Copper Condenser)","When you install the Lloyd GLS15I3FWSEV 1.2 ton Split Inverter Air Conditioner in your room, you can experience effective cooling. It boasts five-in-one cooling modes, which you can set as per the ambient temperature, the heat load, and the number of people in the room for a uniform cooling experience. Additionally, this AC features Air Cooled Electric Control Box technology, which effectively cools down the electric components of the outdoor unit, thus providing non-stop and uniform cooling even at temperatures up to 52°C. Moreover, having a large indoor unit and a wide outlet, this AC spreads cool air across the room, keeping everyone cool.","On time delivery, same day installation. Fast cooling, silent operation.READ MORE",5
"Lloyd 1.2 Ton 3 Star Split Inverter AC  - White  (GLS15I3FWSEV, Copper Condenser)","When you install the Lloyd GLS15I3FWSEV 1.2 ton Split Inverter Air Conditioner in your room, you can experience effective cooling. It boasts five-in-one cooling modes, which you can set as per the ambient temperature, the heat load, and the number of people in the room for a uniform cooling experience. Additionally, this AC features Air Cooled Electric Control Box technology, which effectively cools down the electric components of the outdoor unit, thus providing non-stop and uniform cooling even at temperatures up to 52°C. Moreover, having a large indoor unit and a wide outlet, this AC spreads cool air across the room, keeping everyone cool.","Very good product, fast delivery and installation. Better than other popular Brands.I recommend LLOYD if you want to buy new Split AC.READ MORE",5
